200.000	5606.000	10.000	560.600	0.000
250.000	7694.000	10.000	769.400	0.000
300.000	9407.000	10.000	940.700	0.000
350.000	8328.000	10.000	832.800	0.000
400.000	6445.000	10.000	644.500	0.000
450.000	5537.000	10.000	553.700	0.000
500.000	4863.000	10.000	486.300	0.000
550.000	4579.000	10.000	457.900	0.000
600.000	4298.000	10.000	429.800	0.000
650.000	4038.000	10.000	403.800	0.000
700.000	3945.000	10.000	394.500	0.000
750.000	3985.000	10.000	398.500	0.000
800.000	3795.000	10.000	379.500	0.000
850.000	3690.000	10.000	369.000	0.000
900.000	3805.000	10.000	380.500	0.000
950.000	3742.000	10.000	374.200	0.000
1000.000	3694.000	10.000	369.400	0.000
1200.000	3741.000	10.000	374.100	0.000
1400.000	3765.000	10.000	376.500	0.000
1600.000	3914.000	10.000	391.400	0.000
1800.000	3813.000	10.000	381.300	0.000
2000.000	3792.000	10.000	379.200	0.000
2200.000	3491.000	10.000	349.100	0.000
2400.000	3281.000	10.000	328.100	0.000
2600.000	2797.000	10.000	279.700	0.000
2800.000	2435.000	10.000	243.500	0.000
3000.000	2056.000	10.000	205.600	0.000
3200.000	1755.000	10.000	175.500	0.000
3400.000	1543.000	10.000	154.300	0.000
3600.000	1250.000	10.000	125.000	0.000
3800.000	1045.000	10.000	104.500	0.000
4000.000	871.000	10.000	87.100	0.000
4200.000	717.000	10.000	71.700	0.000
4400.000	588.000	10.000	58.800	0.000
4600.000	588.000	10.000	58.800	0.000
4800.000	507.000	10.000	50.700	0.000
5000.000	435.000	10.000	43.500	0.000
5200.000	410.000	10.000	41.000	0.000
5400.000	393.000	10.000	39.300	0.000
5600.000	326.000	10.000	32.600	0.000
5800.000	319.000	10.000	31.900	0.000
6000.000	313.000	10.000	31.300	0.000
6200.000	297.000	10.000	29.700	0.000
6400.000	256.000	10.000	25.600	0.000
6600.000	274.000	10.000	27.400	0.000
6800.000	257.000	10.000	25.700	0.000
7000.000	251.000	10.000	25.100	0.000
7200.000	242.000	10.000	24.200	0.000
7500.000	242.000	10.000	24.200	0.000
7800.000	264.000	10.000	26.400	0.000
8100.000	213.000	10.000	21.300	0.000
8400.000	231.000	10.000	23.100	0.000
8700.000	221.000	10.000	22.100	0.000
9000.000	207.000	10.000	20.700	0.000
9300.000	230.000	10.000	23.000	0.000
9600.000	212.000	10.000	21.200	0.000
9900.000	196.000	10.000	19.600	0.000
10200.000	211.000	10.000	21.100	0.000
10500.000	189.000	10.000	18.900	0.000
10800.000	185.000	10.000	18.500	0.000
11100.000	192.000	10.000	19.200	0.000
11400.000	168.000	10.000	16.800	0.000
11700.000	159.000	10.000	15.900	0.000
12000.000	190.000	10.000	19.000	0.000
12300.000	175.000	10.000	17.500	0.000
12600.000	178.000	10.000	17.800	0.000
12900.000	186.000	10.000	18.600	0.000
13200.000	201.000	10.000	20.100	0.000
13500.000	188.000	10.000	18.800	0.000
13800.000	180.000	10.000	18.000	0.000
14100.000	195.000	10.000	19.500	0.000
14400.000	176.000	10.000	17.600	0.000
14700.000	164.000	10.000	16.400	0.000
15000.000	190.000	10.000	19.000	0.000
15300.000	171.000	10.000	17.100	0.000
15600.000	189.000	10.000	18.900	0.000
15900.000	177.000	10.000	17.700	0.000
16200.000	158.000	10.000	15.800	0.000
16500.000	200.000	10.000	20.000	0.000
16800.000	188.000	10.000	18.800	0.000
16900.000	172.000	10.000	17.200	0.000
17000.000	179.000	10.000	17.900	0.000
