200.000	7496.000	10.000	749.600	0.000
250.000	10366.000	10.000	1036.600	0.000
300.000	13118.000	10.000	1311.800	0.000
350.000	12256.000	10.000	1225.600	0.000
400.000	9647.000	10.000	964.700	0.000
450.000	8346.000	10.000	834.600	0.000
500.000	7386.000	10.000	738.600	0.000
550.000	6775.000	10.000	677.500	0.000
600.000	6500.000	10.000	650.000	0.000
650.000	6154.000	10.000	615.400	0.000
700.000	5997.000	10.000	599.700	0.000
750.000	5904.000	10.000	590.400	0.000
800.000	5835.000	10.000	583.500	0.000
850.000	5706.000	10.000	570.600	0.000
900.000	5647.000	10.000	564.700	0.000
950.000	5518.000	10.000	551.800	0.000
1000.000	5373.000	10.000	537.300	0.000
1200.000	5575.000	10.000	557.500	0.000
1400.000	5323.000	10.000	532.300	0.000
1600.000	5214.000	10.000	521.400	0.000
1800.000	4835.000	10.000	483.500	0.000
2000.000	4483.000	10.000	448.300	0.000
2200.000	3889.000	10.000	388.900	0.000
2400.000	3253.000	10.000	325.300	0.000
2600.000	2732.000	10.000	273.200	0.000
2800.000	2162.000	10.000	216.200	0.000
3000.000	1842.000	10.000	184.200	0.000
3200.000	1474.000	10.000	147.400	0.000
3400.000	1214.000	10.000	121.400	0.000
3600.000	1006.000	10.000	100.600	0.000
3800.000	881.000	10.000	88.100	0.000
4000.000	727.000	10.000	72.700	0.000
4200.000	616.000	10.000	61.600	0.000
4400.000	493.000	10.000	49.300	0.000
4600.000	485.000	10.000	48.500	0.000
4800.000	467.000	10.000	46.700	0.000
5000.000	384.000	10.000	38.400	0.000
5200.000	369.000	10.000	36.900	0.000
5400.000	324.000	10.000	32.400	0.000
5600.000	327.000	10.000	32.700	0.000
5800.000	313.000	10.000	31.300	0.000
6000.000	287.000	10.000	28.700	0.000
6200.000	301.000	10.000	30.100	0.000
6400.000	288.000	10.000	28.800	0.000
6600.000	268.000	10.000	26.800	0.000
6800.000	288.000	10.000	28.800	0.000
7000.000	283.000	10.000	28.300	0.000
7200.000	261.000	10.000	26.100	0.000
7500.000	215.000	10.000	21.500	0.000
7800.000	246.000	10.000	24.600	0.000
8100.000	223.000	10.000	22.300	0.000
8400.000	212.000	10.000	21.200	0.000
8700.000	227.000	10.000	22.700	0.000
9000.000	207.000	10.000	20.700	0.000
9300.000	245.000	10.000	24.500	0.000
9600.000	196.000	10.000	19.600	0.000
9900.000	199.000	10.000	19.900	0.000
10200.000	194.000	10.000	19.400	0.000
10500.000	189.000	10.000	18.900	0.000
10800.000	205.000	10.000	20.500	0.000
11100.000	203.000	10.000	20.300	0.000
11400.000	180.000	10.000	18.000	0.000
11700.000	213.000	10.000	21.300	0.000
12000.000	179.000	10.000	17.900	0.000
12300.000	209.000	10.000	20.900	0.000
12600.000	198.000	10.000	19.800	0.000
12900.000	184.000	10.000	18.400	0.000
13200.000	208.000	10.000	20.800	0.000
13500.000	187.000	10.000	18.700	0.000
13800.000	204.000	10.000	20.400	0.000
14100.000	212.000	10.000	21.200	0.000
14400.000	183.000	10.000	18.300	0.000
14700.000	188.000	10.000	18.800	0.000
15000.000	210.000	10.000	21.000	0.000
15300.000	181.000	10.000	18.100	0.000
15600.000	215.000	10.000	21.500	0.000
15900.000	176.000	10.000	17.600	0.000
16200.000	155.000	10.000	15.500	0.000
16500.000	182.000	10.000	18.200	0.000
16800.000	179.000	10.000	17.900	0.000
16900.000	173.000	10.000	17.300	0.000
17000.000	195.000	10.000	19.500	0.000
